course,off_time,race_name,pattern,distance_round,race_class,age_band,rating_band,prize,field_size,name,age,sex,number,draw,trainer,jockey,headgear,headgear_first,lbs,ofr,rpr,ts,last_run,form,comment,spotlight,quotes,stable_tour,trainer_rtf,stats_trainer_last_14_wins_pct,course_id,damsire_region,horse_id,jockey_allowance,trainer_location,owner_id,dam,stats_horse_distance,stats_jockey_last_14_wins,silk_path,region,sire_id,stats_jockey_ovr_profit,date,href,stats_jockey_last_14_profit,trainer_14_days_runs,race_type,gelding_first_time,breeder_id,going,damsire_id,distance_f,handicap,trainer_14_days_percent,claim,sire,non_runner,distance,dam_id,distance_y,surface,stats_trainer_ovr_wins_pct,sire_region,stats_trainer_last_14_runs,stats_horse_course,prev_owners,wind_surgery_second,wind_surgery_first,profile,stats_trainer_ovr_runs,prev_trainers,sex_code,stats_jockey_ovr_wins_pct,stats_jockey_last_14_runs,stats_trainer_last_14_profit,breeder,stats_jockey_ovr_wins,dam_region,owner,jockey_id,stats_trainer_ovr_profit,stats_jockey_ovr_runs,stats_jockey_last_14_wins_pct,silk_url,dob,colour,medical,reserve,stats_trainer_last_14_wins,stats_trainer_ovr_wins,race_id,stats_horse_going,trainer_14_days_wins,trainer_id,course_detail,damsire
Leicester,16:22,Join Racing TV Today Handicap,,7f,5,4yo+,0-75,"£3,664",7,This Farh,4,gelding,5,3,David Loughnane,Daniel Muscutt,p,False,129,69,82,85,24,08-646,,,,,47.06,12%,30,IRE,6215492,,"Stoke Heath, Shropshire",224994,This Girl,"{'runs': '13', 'wins': '1'}",3,,GB,2588601,-17.30,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915446,-11.00,17,Flat,False,1108419,Good To Firm,748243,7,True,12,,Far Above,False,7f,1640264,1540,Turf,10%,IRE,17,"{'runs': '1', 'wins': '0'}",,False,False,6215492/this-farh,39,[],G,15%,24,+2.00,The Lowe Family,11,GB,David Lowe,91857,+16.00,75,13%,,2022-03-09,B,[],False,2,4,915446,"{'runs': '2', 'wins': '0'}",2,31698,,Nathaniel
Leicester,16:22,Join Racing TV Today Handicap,,7f,5,4yo+,0-75,"£3,664",7,Forever My Prince,4,gelding,6,7,Michael Blake,Marco Ghiani,,False,129,69,86,80,15,0381-5,,,"2024-07-10 | Forever My Prince | 5708981 | Get The Inside Track With raceday-ready.com Nursery Handicap | 870437 | Lingfield | 31 | 6 | 1320 | Forever My Prince wandered about a bit under pressure but I think he just got a bit lonely out in front. I think he'll improve for better ground, but he was due a win - Eve Johnson Houghton, trainer.",,66.67,0%,30,IRE,5708981,,"Trowbridge, Wilts",369879,One Kiss,"{'runs': '5', 'wins': '1'}",5,,GB,736110,-38.17,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915446,-6.72,3,Flat,False,23869,Good To Firm,707662,7,True,0,,Showcasing,False,7f,2048820,1540,Turf,20%,GB,3,"{'runs': '1', 'wins': '1'}",HP Racing Forever My Prince (2026-03-23),False,False,5708981/forever-my-prince,5,"[{'trainer': 'Eve Johnson Houghton', 'trainer_id': 18920, 'change_date': '2026-03-23'}]",G,6%,24,-3.00,Llety Farms,3,GB,Steve Trim,98301,-0.50,53,21%,,2022-02-19,B,[],False,0,1,915446,"{'runs': '3', 'wins': '0'}",0,14051,,Sayif
Leicester,16:22,Join Racing TV Today Handicap,,7f,5,4yo+,0-75,"£3,664",7,Albeseeingyer,7,mare,7,2,Steph Hollinshead,Clifford Lee,,False,128,68,90,75,15,7308-0,,,,,57.14,14%,30,USA,4277867,,"Upper Longdon, Staffs",51197,Magic Destiny,"{'runs': '20', 'wins': '6'}",1,,GB,768173,-9.15,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915446,-13.75,7,Flat,False,1053295,Good To Firm,540336,7,True,14,,Al Kazeem,False,7f,789729,1540,Turf,6%,GB,7,"{'runs': '3', 'wins': '1'}",,False,False,4277867/albeseeingyer,36,[],M,15%,16,+1.50,Ray Bailey,4,GB,Ray Bailey,93480,-21.75,27,6%,,2019-05-11,B,[],False,1,2,915446,"{'runs': '13', 'wins': '2'}",1,28762,,Dubai Destination
Leicester,16:52,Leicester Races Saturday 25th April Book Now Handicap,,1m4f,5,3yo,0-75,"£3,664",5,Engross,3,gelding,1,4,James Fanshawe,Daniel Muscutt,,False,135,72,77,,18,774-1,,,,,77.27,9%,30,GER,8026985,,"Newmarket, Suffolk",169955,Guardia,"{'runs': '0', 'wins': '0'}",3,,IRE,859275,-17.30,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915448,-11.00,22,Flat,False,1124342,Good To Firm,84824,12,True,9,,Gleneagles,False,1m3f179y,687819,2599,Turf,22%,IRE,22,"{'runs': '0', 'wins': '0'}",,False,False,8026985/engross,37,[],G,15%,24,-13.00,Guardia Partnership,11,GER,Ben CM Wong,91857,+16.24,75,13%,,2023-02-21,CH,[],False,2,8,915448,"{'runs': '0', 'wins': '0'}",2,4540,,Monsun
Leicester,16:52,Leicester Races Saturday 25th April Book Now Handicap,,1m4f,5,3yo,0-75,"£3,664",5,Gaelic Approach,3,gelding,2,3,Charlie Johnston,Callum Shepherd,,False,133,70,80,30,28,525-2,,,,,44,8%,30,FR,7529955,,"Middleham Moor, N Yorks",359416,Faughill,"{'runs': '1', 'wins': '0'}",2,,GB,1266576,-27.25,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915448,+9.00,25,Flat,False,1044552,Good To Firm,668175,12,True,8,,Masar,False,1m3f179y,1599397,2599,Turf,3%,IRE,25,"{'runs': '0', 'wins': '0'}",Middleham Park Racing XXIII (2025-09-12),False,False,7529955/gaelic-approach,39,[],G,8%,24,+3.38,Whitwell Bloodstock,3,IRE,Middleham Park Racing Xxiii & M Hulin,93343,-32.50,37,8%,,2023-02-25,B,[],False,2,1,915448,"{'runs': '0', 'wins': '0'}",2,40131,,Lawman
Leicester,16:52,Leicester Races Saturday 25th April Book Now Handicap,,1m4f,5,3yo,0-75,"£3,664",5,Emmas Letter,3,filly,3,2,Ed Dunlop,Rossa Ryan,p,True,132,69,72,20,106,21224-,,,"2025-10-07 | Emmas Letter | 8137388 | British EBF Restricted Maiden Fillies' Stakes (Bands B, C And D) (GBB/GBBPlus Race) (Div I) | 903243 | Leicester | 30 | 8 | 1813 | Emma's Letter was reluctant to go into the stalls, and she didn't show anything the first time [at Wolverhampton] when she bucked coming out of them. We put some blinkers on her and I think all credit goes to Jack for getting hold of her. In another stride or two, she probably would have won. She's shown a lot more this time, which is good-  Ed Dunlop, trainer.",,64.29,14%,30,USA,8137388,,"Newmarket, Suffolk",61990,Letterfromamerica,"{'runs': '0', 'wins': '0'}",9,,GB,1588345,+9.05,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915448,-13.88,14,Flat,False,4232,Good To Firm,584459,12,True,14,,Saxon Warrior,False,1m3f179y,837685,2599,Turf,15%,JPN,14,"{'runs': '1', 'wins': '0'}",Paul Turner (2025-11-20),False,False,8137388/emmas-letter,60,[],F,21%,57,-6.21,Plantation Stud,23,USA,Mrs Edward Dunlop,95744,+31.35,112,16%,,2023-03-24,B,[],False,2,9,915448,"{'runs': '0', 'wins': '0'}",2,9036,,Ghostzapper
Leicester,16:52,Leicester Races Saturday 25th April Book Now Handicap,,1m4f,5,3yo,0-75,"£3,664",5,Five Moons,3,filly,4,5,Simon & Ed Crisford,Ross Coakley,,False,131,68,78,,28,7-444,,,,,40,20%,30,IRE,8551793,,"Newmarket, Suffolk",340145,Lady Peoria,"{'runs': '1', 'wins': '0'}",1,,IRE,695547,-9.63,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915448,+1.50,11,Flat,False,1140946,Good To Firm,852614,12,True,18,,Sea The Stars,False,1m3f179y,8551800,2599,Turf,15%,IRE,10,"{'runs': '0', 'wins': '0'}",,False,False,8551793/five-moons,20,[],F,12%,3,-2.00,Stephen Sullivan & Sunderland Holding In,5,IRE,Alan Byrne,89973,+4.50,43,33%,,2023-03-04,CH,[],False,2,3,915448,"{'runs': '0', 'wins': '0'}",2,37478,,Estidhkaar
Leicester,16:52,Leicester Races Saturday 25th April Book Now Handicap,,1m4f,5,3yo,0-75,"£3,664",5,Hengist Pod,3,colt,5,1,Charlie Johnston,Sean D Bowen,,False,120,57,78,,35,7486,,,,,44,8%,30,IRE,8674659,,"Middleham Moor, N Yorks",172694,Vuela,"{'runs': '1', 'wins': '0'}",1,,IRE,1132517,+10.35,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915448,+15.00,25,Flat,False,1115341,Good To Firm,659996,12,True,8,,Waldgeist,False,1m3f179y,1133792,2599,Turf,3%,GB,25,"{'runs': '0', 'wins': '0'}",,False,False,8674659/hengist-pod,39,[],C,19%,19,+3.38,Farm Cove Thoroughbreds Ltd,6,GB,James Michael Duggan,101300,-32.50,31,5%,,2023-03-17,CH,[],False,2,1,915448,"{'runs': '0', 'wins': '0'}",2,40131,,Duke Of Marmalade
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Creciente,3,filly,1,17,Rod Millman,Lewis Edmunds,,False,135,60,65,46,195,46300-,,,,"Creciente | 7020427 | She was bought to replace Crystal Casque and we always say she's got very big boots to fill, but she's had a good start and been placed a couple of times. She's got a handicap rating of 66 and will go to the next Newbury meeting for a nursery. She's a straightforward filly, easy to train, and hopefully she'll be as successful as the horse she replaced. 27-08-25",54.55,18%,30,IRE,7020427,,"Kentisbeare, Devon",220505,Increasing,"{'runs': '3', 'wins': '0'}",5,,GB,2394572,-31.83,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,-1.00,11,Flat,False,1135841,Good To Firm,506927,7,True,18,,Lope Y Fernandez,False,7f,7020572,1540,Turf,10%,IRE,11,"{'runs': '1', 'wins': '0'}",,False,False,7020427/creciente,58,[],F,11%,27,-4.25,Tom Hennessy,7,IRE,The Dirham Partnership,94663,-15.77,62,19%,,2023-02-16,B,[],False,2,6,915449,"{'runs': '2', 'wins': '0'}",2,4550,,Invincible Spirit
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Fullstop,3,gelding,2,10,Grace Harris,Ray Dawson,ht,True,135,60,60,45,12,930-9,,,,,50,11%,30,IRE,7926374,,"Shirenewton, Gwent",300689,The Singing Hills,"{'runs': '0', 'wins': '0'}",1,,IRE,805556,+90.38,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,-3.00,10,Flat,False,1094274,Good To Firm,748243,7,True,20,,Bungle Inthejungle,False,7f,2876588,1540,Turf,20%,GB,9,"{'runs': '0', 'wins': '0'}",,False,False,7926374/fullstop,10,[],G,17%,4,0.00,Knocktartan House Stud,11,GB,Foxhills Racing Limited,88798,+6.00,64,25%,,2023-02-05,B,[],False,1,2,915449,"{'runs': '0', 'wins': '0'}",2,25205,,Nathaniel
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Castlekeely,3,gelding,3,2,James Owen,Mason Paetel,,False,135,60,64,32,183,796-,,,,,51.16,9%,30,FR,8039752,5,"Newmarket, Suffolk",326055,Lumos Maxima,"{'runs': '0', 'wins': '0'}",2,,IRE,753279,-4.00,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,0.00,43,Flat,True,1104149,Good To Firm,668175,7,True,9,5,Elzaam,False,7f,8039765,1540,Turf,26%,AUS,33,"{'runs': '0', 'wins': '0'}",Alan Harte (2026-04-07),False,False,8039752/castlekeely,19,"[{'trainer': 'Eve Johnson Houghton', 'trainer_id': 18920, 'change_date': '2026-04-07'}]",G,14%,6,-20.50,Dubois Holdings Ltd,1,IRE,J Owen,104012,-1.40,7,33%,,2023-03-02,B,[],False,3,5,915449,"{'runs': '0', 'wins': '0'}",4,40072,,Lawman
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Space Moon,3,filly,4,9,Brian Ellison,David Allan,,False,133,58,67,,23,3-065,,,,,40,0%,30,GB,8589414,,"Norton, N Yorks",23066,Lady Mona,"{'runs': '0', 'wins': '0'}",2,,IRE,2304825,+4.04,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,-4.00,15,Flat,False,1118484,Good To Firm,688178,7,True,0,,Space Blues,False,7f,2025061,1540,Turf,11%,IRE,13,"{'runs': '0', 'wins': '0'}",,False,False,8589414/space-moon,9,[],F,19%,18,-13.00,Forenaghts Stud Farm,6,IRE,Keith Brown,78223,-3.50,31,11%,,2023-03-26,CH,[],False,0,1,915449,"{'runs': '0', 'wins': '0'}",0,4431,,Tamayuz
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Shimmering Spirit,3,gelding,5,6,Nigel Tinkler,Faye McManoman,,False,132,57,62,,25,446,,,,,28.57,0%,30,USA,7793641,,"Langton, N Yorks",359960,Shimmering Moment,"{'runs': '1', 'wins': '0'}",1,,IRE,506927,+24.00,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,+24.00,14,Flat,False,1094473,Good To Firm,603411,7,True,0,,Invincible Spirit,False,7f,738979,1540,Turf,11%,IRE,14,"{'runs': '0', 'wins': '0'}",,False,False,7793641/shimmering-spirit,18,[],G,21%,10,-14.00,M Gittins,3,USA,The Olliers & D Jenkins & Partner,96409,+3.00,14,10%,,2023-02-16,B,[],False,0,2,915449,"{'runs': '0', 'wins': '0'}",0,865,,Afleet Alex
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Euphonia,3,filly,6,7,Ed Walker,Kieran Shoemark,,False,132,57,69,42,42,58-856,,,,,63.64,18%,30,GB,7529967,,"Upper Lambourn, Berks",353983,Ells Bells,"{'runs': '1', 'wins': '0'}",3,,GB,1004665,-16.33,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,+49.00,11,Flat,False,1105248,Good To Firm,503875,7,True,18,,Mehmas,False,7f,5082913,1540,Turf,21%,IRE,11,"{'runs': '0', 'wins': '0'}",,False,False,7529967/euphonia,24,[],F,12%,20,-3.25,Charles Fox,5,GB,Thurloe Thoroughbreds Lviii & A Partner,93237,+4.25,42,15%,,2023-03-10,CH,[],False,2,5,915449,"{'runs': '0', 'wins': '0'}",2,23926,,Dansili
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Give Me Sun,3,filly,7,3,Patrick Owens,Benoit De La Sayette,,False,131,56,60,46,208,875-,,,,,100,100%,30,GB,7852212,,"Newmarket, Suffolk",360210,Give Me Breath,"{'runs': '3', 'wins': '0'}",3,,GB,875049,-17.02,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,+5.00,1,Flat,False,5690,Good To Firm,739856,7,True,100,,Ulysses,False,7f,2232397,1540,Turf,0%,IRE,1,"{'runs': '0', 'wins': '0'}",,False,False,7852212/give-me-sun,9,[],F,14%,7,+9.00,Wretham Stud,5,GB,Mrs Denis Haynes & Mrs Rebecca Smith,100640,-9.00,36,43%,,2023-01-20,B,[],False,1,0,915449,"{'runs': '1', 'wins': '0'}",1,25124,,Bated Breath
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Maximum Velocity,3,gelding,8,4,Nigel Tinkler,Charles Bishop,,False,131,56,63,36,18,677-39,,,,,28.57,0%,30,IRE,7856860,,"Langton, N Yorks",197047,Remember Alexander,"{'runs': '2', 'wins': '0'}",1,,IRE,637069,+5.85,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,0.00,14,Flat,False,14252,Good To Firm,649434,7,True,0,,Dandy Man,False,7f,784112,1540,Turf,11%,IRE,14,"{'runs': '0', 'wins': '0'}",,False,False,7856860/maximum-velocity,18,[],G,17%,21,-14.00,Mountarmstrong Stud,6,GB,Y T Szeto,89627,+3.00,36,5%,,2023-04-07,B,[],False,0,2,915449,"{'runs': '2', 'wins': '0'}",0,865,,Teofilo
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Hurricane Ann,3,filly,9,1,Peter Chapple-Hyam,Marco Ghiani,,False,131,56,62,45,18,8-6657,,,,,50,0%,30,IRE,7913266,,"Newmarket, Suffolk",242959,La Arcadia,"{'runs': '2', 'wins': '0'}",5,,GB,905467,-38.17,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,-6.72,2,Flat,False,1139497,Good To Firm,740981,7,True,0,,Aclaim,False,7f,898457,1540,Turf,15%,IRE,2,"{'runs': '0', 'wins': '0'}",,False,False,7913266/hurricane-ann,13,[],F,6%,24,-2.00,W J S Prosser,3,FR,W Prosser,98301,+33.00,53,21%,,2023-04-14,B,[],False,0,2,915449,"{'runs': '0', 'wins': '0'}",0,5333,,Lope De Vega
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Shes Crafty,3,filly,10,16,George Margarson,Callum Shepherd,,False,130,55,66,25,104,42577-,,,,,,-,30,CAN,7789366,,"Newmarket, Suffolk",101419,Simply Awesome,"{'runs': '1', 'wins': '0'}",2,,IRE,3095735,-27.25,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,+9.00,0,Flat,False,17900,Good To Firm,470577,7,True,,,Starman,False,7f,3437696,1540,Turf,7%,GB,0,"{'runs': '0', 'wins': '0'}",Middleham Park Racing L And Jmr Partners (2026-03-06),False,False,7789366/shes-crafty,15,"[{'trainer': 'Jack Morland', 'trainer_id': 41836, 'change_date': '2026-03-06'}]",F,8%,24,0.00,S Gorman,3,IRE,Miss K A Bartlett,93343,-12.50,37,8%,,2023-04-10,CH,[],False,0,1,915449,"{'runs': '1', 'wins': '0'}",0,9796,,Awesome Again
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Tickettothestars,3,filly,11,14,Rod Millman,Jack Doughty,,False,126,51,71,58,18,6-8054,,,,"Tickettothestars | 7661860 | She was bought out of one of the breeze-ups for Middleham Park. We took her to Yarmouth last time and fancied her, but unfortunately she ran up the backside of horses coming back at her. She's rated 65, so that gives us half a chance. 27-08-25",54.55,18%,30,GB,7661860,,"Kentisbeare, Devon",145172,Ranallagh Rocket,"{'runs': '1', 'wins': '0'}",2,,IRE,862217,-15.50,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,+36.50,11,Flat,False,16474,Good To Firm,541314,7,True,18,,Profitable,False,7f,2201796,1540,Turf,10%,IRE,11,"{'runs': '0', 'wins': '0'}",,False,False,7661860/tickettothestars,58,[],F,8%,18,-4.25,N Hartery,2,IRE,Middleham Park Racing XXXIX,103198,-15.77,24,11%,,2023-04-04,B,[],False,2,6,915449,"{'runs': '2', 'wins': '0'}",2,4550,,Acclamation
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Starakova,3,filly,12,11,Warren Greatrex,Edward Greatrex,,False,126,51,68,67,32,0498-5,,,,,40,0%,30,IRE,7648502,,"Upper Lambourn, Berks",359066,Abbakova,"{'runs': '1', 'wins': '0'}",0,,GB,3095735,+117.38,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,-20.00,15,Flat,False,1079169,Good To Firm,637069,7,True,0,,Starman,False,7f,835970,1540,Turf,14%,GB,2,"{'runs': '0', 'wins': '0'}",,False,False,7648502/starakova,7,[],F,14%,20,-2.00,Mr & Mrs J Davis & P Mitchell BStock,3,IRE,Howard Bolly Sutton Molony Weller Cowles,94158,-4.63,22,0%,,2023-05-11,B,[],False,0,1,915449,"{'runs': '0', 'wins': '0'}",0,22011,,Dandy Man
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Diamond Ali,3,colt,13,15,Julia & Shelley Birkett,Dylan Hogan,p,False,125,50,66,64,122,04278-,,,,,75,0%,30,USA,7020415,,"Newmarket, Suffolk",353957,Birthstone,"{'runs': '2', 'wins': '0'}",1,,GB,2681613,-46.70,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,0.00,4,Flat,False,1137746,Good To Firm,53070,7,True,0,,AAli,False,7f,604377,1540,Turf,0%,IRE,4,"{'runs': '3', 'wins': '0'}",,False,False,7020415/diamond-ali,10,[],C,5%,9,-4.00,Amanda Rawding,3,GB,Sk & J Developments Ltd & Partners,92620,-10.00,61,11%,,2023-04-24,CH,[],False,0,0,915449,"{'runs': '2', 'wins': '0'}",0,42026,,Machiavellian
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Monks Hill,3,filly,14,5,Ivan Furtado,Clifford Lee,h,False,125,50,65,68,25,38-472,,,,,47.06,24%,30,GB,7205122,,"Wiseton, S Yorks",343442,All Star Cast,"{'runs': '2', 'wins': '0'}",1,,IRE,637069,-9.15,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,-13.75,17,Flat,False,340,Good To Firm,582877,7,True,24,,Dandy Man,False,7f,2107490,1540,Turf,5%,IRE,17,"{'runs': '0', 'wins': '0'}",,False,False,7205122/monks-hill,40,[],F,15%,16,+21.00,Rathbarry Stud,4,IRE,Alfa Site Services Ltd & Graeme Curnow,93480,+14.00,27,6%,,2023-04-23,B,[],False,4,2,915449,"{'runs': '1', 'wins': '0'}",4,30867,,Kodiac
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Petes Diamond,3,gelding,15,12,Joey Ramsden,Finley Marsh,,False,124,49,67,,80,55-658,,,,,50,0%,30,GB,8330908,,"Newark, Notts",349130,So Claire,"{'runs': '1', 'wins': '0'}",1,,GB,761072,-10.00,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,-16.13,8,Flat,False,1132377,Good To Firm,527373,7,True,0,,Dream Ahead,False,7f,2346378,1540,Turf,-,USA,8,"{'runs': '0', 'wins': '0'}",,False,False,8330908/petes-diamond,0,[],G,7%,19,-8.00,Kassala Ltd & Charlock Stud,1,GB,Hill Top Equestrian Centre Ltd,95785,0.00,14,5%,,2023-04-10,BR,[],False,0,0,915449,"{'runs': '0', 'wins': '0'}",0,14626,,Kyllachy
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Calabrian Soldato,3,gelding,16,8,Lemos De Souza,Warren Fentiman,hp,True,121,46,62,33,58,82-946,,,,,16.67,0%,30,USA,7583065,3,"Newmarket, Suffolk",358555,Tartufo Dolce,"{'runs': '1', 'wins': '0'}",0,,IRE,1860072,-9.00,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,-7.00,6,Flat,False,1125660,Good To Firm,87643,7,True,0,3,Soldiers Call,False,7f,728804,1540,Turf,0%,GB,5,"{'runs': '0', 'wins': '0'}",,False,False,7583065/calabrian-soldato,9,[],G,7%,7,-5.00,Ballyhane,1,IRE,Eclipse Sports Racing & Lds Bloodstock,104019,-9.00,15,0%,,2023-04-29,B,[],False,0,0,915449,"{'runs': '0', 'wins': '0'}",0,42134,,Key Of Luck
Leicester,17:22,Kube - Leicester's Premier Events Centre Handicap,,7f,6,3yo,0-60,"£3,140",17,Nandos Pride,3,gelding,17,13,Mark Loughnane,Joe Leavy,p,True,121,46,57,,35,97-498,,,,,29.41,6%,30,USA,8362127,,"Rock Farm, Worcs",364245,La Sibilla,"{'runs': '0', 'wins': '0'}",0,,IRE,3095784,-5.00,2026-04-13,https://www.racingpost.com/racecards/30/leicester/2026-04-13/915449,-16.00,17,Flat,False,19218,Good To Firm,480438,7,True,6,,Nando Parrado,False,7f,865500,1540,Turf,7%,GB,17,"{'runs': '0', 'wins': '0'}",,False,False,8362127/nandos-pride,29,[],G,13%,16,-10.50,E Phelan,4,GB,S & A Mares And Gentech Products,101259,+3.00,31,0%,,2023-04-19,B,[],False,1,2,915449,"{'runs': '0', 'wins': '0'}",1,15429,,Fantastic Light
Fakenham,14:40,Racing TV Handicap Hurdle,,2m7½f,4,4yo+,0-110,"£5,281",8,Ilitch,8,gelding,1,,Stuart Edmunds,Charlie Hammond,,False,170,112,108,102,36,1-4528,,,,,25,0%,18,GB,5017647,,"Stewkley, Bucks",348774,Anadara,"{'runs': '1', 'wins': '0'}",0,,FR,663655,-7.47,2026-04-13,https://www.racingpost.com/racecards/18/fakenham/2026-04-13/915312,-6.00,4,Hurdle,False,1130538,Good,469953,23.5,True,0,,Authorized,False,2m7f95y,887280,5155,Turf,36%,IRE,4,"{'runs': '1', 'wins': '0'}",M Kehoe (2025-01-17)||Ben Halsall (2024-12-26),False,False,5017647/ilitch,64,"[{'trainer': 'Michael Kehoe', 'trainer_id': 20018, 'change_date': '2024-12-26'}, {'trainer': 'S R B Crawford', 'trainer_id': 16596, 'change_date': '2024-03-09'}]",G,27%,6,-4.00,Ludovic Fleury,17,FR,Edmunds Racing Club,93541,+21.64,63,0%,,2018-04-05,B,"[{'date': '2025-01-27', 'type': 'Wind Surgery'}]",False,0,23,915312,"{'runs': '2', 'wins': '1'}",0,30177,,Xaar
Fakenham,14:40,Racing TV Handicap Hurdle,,2m7½f,4,4yo+,0-110,"£5,281",8,Breezethroughlife,5,gelding,2,,Neil King,Jack Quinlan,t,False,168,110,112,99,31,3152P5,,,,,66.67,25%,18,USA,7303393,,"Wroughton, Wilts",363242,Lady Germany,"{'runs': '2', 'wins': '0'}",3,,IRE,1422957,-58.02,2026-04-13,https://www.racingpost.com/racecards/18/fakenham/2026-04-13/915312,+17.00,6,Hurdle,False,1134841,Good,88168,23.5,True,50,,Ice Breeze,False,2m7f95y,866178,5155,Turf,10%,GB,4,"{'runs': '1', 'wins': '1'}",Mrs Patricia Prendergast (2025-10-11),False,True,7303393/breezethroughlife,59,"[{'trainer': 'Cian Collins', 'trainer_id': 39540, 'change_date': '2025-10-11'}]",G,11%,14,+13.00,Mrs P Prendergast,10,IRE,Mark Harrod & Nicky George,87528,-24.93,95,21%,,2021-05-18,B,"[{'date': '2026-03-18', 'type': 'Wind Surgery'}]",False,1,6,915312,"{'runs': '4', 'wins': '1'}",3,7236,,Germany
Fakenham,14:40,Racing TV Handicap Hurdle,,2m7½f,4,4yo+,0-110,"£5,281",8,Tropical Speed,7,gelding,3,,Andy Irvine,Chad Bament,b,False,166,108,110,98,137,3124P1,,,,,50,0%,18,GB,5329086,7,"Ashurstwood, East Sussex",362688,Tropical Ocean,"{'runs': '9', 'wins': '2'}",1,,IRE,835819,0.00,2026-04-13,https://www.racingpost.com/racecards/18/fakenham/2026-04-13/915312,-4.20,4,Hurdle,False,1112,Good,49160,23.5,True,0,7,Lucky Speed,False,2m7f95y,804611,5155,Turf,6%,IRE,4,"{'runs': '0', 'wins': '0'}",Andy Irvine (2025-09-27)||The Hayes Sports Partnership (2025-09-23)||Mrs P Doyle (2025-01-20)||Miss E Butler (2024-05-23),False,False,5329086/tropical-speed,16,"[{'trainer': 'Olly Murphy', 'trainer_id': 33553, 'change_date': '2025-09-23'}, {'trainer': 'Eoin Doyle', 'trainer_id': 14839, 'change_date': '2025-01-20'}, {'trainer': 'Michael Butler', 'trainer_id': 4533, 'change_date': '2024-05-23'}]",G,-,6,-4.00,Edward Ryan,0,IRE,Steven Roger Brewer,102459,-6.50,0,17%,,2019-02-23,B,[],False,0,1,915312,"{'runs': '12', 'wins': '2'}",0,38076,,Anshan
