course,off_time,race_name,pattern,distance_round,race_class,age_band,rating_band,prize,field_size,name,age,sex,number,draw,trainer,jockey,headgear,headgear_first,lbs,ofr,rpr,ts,last_run,form,comment,spotlight,quotes,stable_tour,trainer_rtf,handicap,stats_jockey_ovr_wins_pct,distance,stats_trainer_last_14_wins,prev_trainers,dob,breeder_id,jockey_id,stats_horse_going,distance_y,trainer_14_days_runs,wind_surgery_first,breeder,damsire_id,stats_trainer_ovr_wins_pct,course_detail,reserve,trainer_14_days_percent,silk_url,race_id,stats_jockey_last_14_wins_pct,stats_trainer_ovr_profit,stats_trainer_last_14_wins_pct,region,stats_trainer_last_14_runs,href,profile,owner_id,trainer_location,stats_jockey_last_14_runs,stats_jockey_ovr_profit,race_type,course_id,damsire,horse_id,medical,sire_region,stats_jockey_ovr_runs,surface,date,sire_id,stats_horse_distance,stats_trainer_ovr_runs,colour,stats_jockey_last_14_profit,distance_f,dam_region,damsire_region,claim,dam_id,prev_owners,wind_surgery_second,sex_code,sire,non_runner,dam,stats_jockey_last_14_wins,trainer_id,stats_trainer_ovr_wins,stats_trainer_last_14_profit,silk_path,jockey_allowance,gelding_first_time,going,trainer_14_days_wins,stats_horse_course,stats_jockey_ovr_wins,owner
Wincanton,16:30,Bruton Mares' Handicap Chase (GBB Race),,1m7½f,3,5yo+,0-140,"£13,203",4,Somespring Special,8,mare,2,,Philip Hobbs & Johnson White,Harry Cobden,t,False,162,125,134,124,29,-2F315,Likeable mare but on a career-high mark and this trip is another slight query,"4-14 over fences; October's Chepstow win (2m3f, good) triggered this career-high mark, off which she was found wanting by some way at Kempton, admittedly in a useful handicap; this shorter trip is another slight query.","2024-04-18 | Somespring Special | 4305379 | NAF Mares' Handicap Chase | 863277 | Cheltenham | 11 | 16.5 | 3582 | That was very good. Somespring Special is better on that ground and I was really pleased with how she travelled and went like a two-miler - at Plumpton she found it all very fast. She was economical over her fences too. It was a bit of a chuckaway entry at first but when she won at Plumpton we thought she had to run. I was shocked by her price, I usually have a good idea what they'll go off, but I thought she'd be much bigger - Anthony Honeyball, trainer.",Somespring Special | 4305379 | She won really nicely at Chepstow's big meeting last month and she's on her winter break now. We'll get her back for a spring campaign. She's a nice mare and will win more races. 20-11-25||Somespring Special | 4305379 | She's going chasing this season and we're hoping she can progress up to competing in Listed mares' novice chases. She'll need to improve but there's some 0-120s and hopefully she'd be ready in time for those. 12-10-23,50,True,31%,1m7f149y,1,"[{'trainer': 'Chris Gordon', 'trainer_id': 19837, 'change_date': '2025-03-18'}, {'trainer': 'Anthony Honeyball', 'trainer_id': 18639, 'change_date': '2024-07-15'}, {'trainer': 'Max Young', 'trainer_id': 35752, 'change_date': '2022-11-07'}]",2018-02-09,1116830,94230,"{'runs': '14', 'wins': '5'}",3449,12,False,The Natural Spring Partnership,57937,16%,,False,8,,917094,15%,-24.91,8%,IRE,12,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/917094,4305379/somespring-special,129628,"Bilbrook, Somerset",34,-15.81,Chase,90,Generous,4305379,"[{'date': '2025-07-22', 'type': 'Wind Surgery'}]",GB,160,Turf,2026-04-12,561095,"{'runs': '3', 'wins': '1'}",62,B,-9.24,15.5,GB,IRE,,744151,Mrs K D Yeo (2022-11-17),False,M,Westerner,False,Natural Spring,5,40315,10,-10.00,,,False,Good,1,"{'runs': '5', 'wins': '1'}",49,Yeo Racing Partnership
Wincanton,16:30,Bruton Mares' Handicap Chase (GBB Race),,1m7½f,3,5yo+,0-140,"£13,203",4,Obsessedwithyou,7,mare,3,,Jamie Snowden,Jonathan Burke,,False,156,119,136,130,175,113212,3-7 over fences and has a chance at these weights if fitness isn't an issue,"Made it 3-6 over fences when winning easily in a small field at Sedgefield in October (2m) and later that month she bumped into the useful Bluey (whom Queens Gamble beat for her last win) at Kempton (2m2f, good); chance at these weights if fitness isn't an issue.","2025-05-22 | Obsessedwithyou | 4657059 | Merched Y Mor Mares' Handicap Chase | 894094 | Ffos Las | 1212 | 16 | 3520 | It's not going to work [the Junior National Hunt Development Programme]. They've got the penalty structure wrong with those [horses], and Obsessedwithyou ended up in no-man's land for two years. But it's nice to see her back on track - Jamie Snowden, trainer.","Obsessedwithyou | 4657059 | She lost her way a bit last season in the mud, but she has more to give off her handicap mark on decent ground and will jump a fence in time. 06-11-24||Obsessedwithyou | 4657059 | She started in those new junior hurdle races last season and won twice, while also finishing fourth at Listed level and in a Cheltenham Grade 3. I think she's unexposed because it might be hard for the handicapper to get a grip on those races. She's matured and strengthened, and the Grade 2 EBF mares' race at Newbury next spring could be a target for her. 28-09-23",46.67,True,12%,1m7f149y,3,[],2019-04-04,1128610,91759,"{'runs': '12', 'wins': '3'}",3449,15,False,John Kilpatrick & Richard Mark Venn,64780,18%,,False,20,,917094,8%,-8.15,20%,FR,15,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/917094,4657059/obsessedwithyou,357804,"Lambourn, Berks",25,-43.76,Chase,90,Sleeping Car,4657059,[],GER,85,Turf,2026-04-12,820042,"{'runs': '12', 'wins': '4'}",34,B,-6.50,15.5,FR,FR,,794196,The Picnic Party & Awr Consultancy (2025-04-29)||Lodge Down Stables Syndicate (2022-11-28),False,M,Bathyrhon,False,Carmona,2,20814,6,+1.00,,,False,Good,3,"{'runs': '0', 'wins': '0'}",10,Awr Consultancy Ltd & The Folly Partners
Wincanton,16:30,Bruton Mares' Handicap Chase (GBB Race),,1m7½f,3,5yo+,0-140,"£13,203",4,Northern Air,7,mare,4,,D J Jeffreys,Miss Heidi Palin,t,False,142,105,132,89,8,P-44P2,Opposable on chase form; recent 2nd over hurdles was in a Class 5 handicap,"Won a maiden hurdle for Fergal O'Brien in early 2025; three disappointing chase runs for Dan Skelton leave her with questions to answer in this discipline and, although she steadied the ship with a second back over hurdles at Newton Abbot, that was only a Class 5 handicap.",,"Northern Air | 4952226 | A new mare to us, she's a lovely type who's ready to go chasing - starting in a 2m4f mares' handicap at Carlisle on Monday. I don't know much about her yet but she gives the team a good feel at home and I think she can do the business over fences. 10-11-25",66.67,True,-,1m7f149y,1,"[{'trainer': 'Dan Skelton', 'trainer_id': 16270, 'change_date': '2026-03-30'}, {'trainer': 'Fergal OBrien', 'trainer_id': 13986, 'change_date': '2025-11-04'}]",2019-04-03,15932,102173,"{'runs': '1', 'wins': '0'}",3449,3,False,Michael And Fiona OConnor,83674,0%,,False,33,,917094,20%,-3.00,33%,IRE,3,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/917094,4952226/northern-air,341468,"Hinton on the Green, Worcs",5,0.00,Chase,90,Turtle Island,4952226,"[{'date': '2024-12-11', 'type': 'Wind Surgery'}, {'date': '2024-06-01', 'type': 'Wind Surgery'}]",IRE,0,Turf,2026-04-12,656570,"{'runs': '7', 'wins': '1'}",3,B,+6.00,15.5,IRE,IRE,5,453853,Harry Redknapp (2024-02-26),False,M,Vendangeur,False,Ellesmere,1,35958,0,+4.50,,5,False,Good,1,"{'runs': '1', 'wins': '0'}",0,Redknapp And Hill
Wincanton,17:00,Visit Bridles Care Home Wincanton Handicap Hurdle,,1m7f,5,4yo+,0-100,"£3,565",9,Ribba Hill,5,gelding,1,,Syd Hosie,Tom Bellamy,,False,168,98,98,78,20,9540P2,Needs good ground; second here last time and the winner has bolted up since,Flat winner who is 0-6 over hurdles but had his favoured good ground when second over 2m4f here three weeks ago and the well-backed winner followed up in easy fashion at Ludlow; drops in trip but has a big shout off 1lb higher provided the rain stays away.,,,60,True,10%,1m7f50y,0,"[{'trainer': 'Grant Tuer', 'trainer_id': 15158, 'change_date': '2025-10-20'}]",2021-04-22,1127423,89945,"{'runs': '3', 'wins': '0'}",3350,5,False,Irish Emerald Stud,541314,11%,,False,0,,915311,18%,+1.75,0%,IRE,5,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/915311,5875773/ribba-hill,363579,"Sherborne, Dorset",28,-48.92,Hurdle,90,Acclamation,5875773,[],IRE,98,Turf,2026-04-12,893929,"{'runs': '0', 'wins': '0'}",79,B,-2.13,15,IRE,GB,,789794,Grant Tuer (2025-10-20),False,G,Ribchester,False,Anklet,5,39321,9,-5.00,,,False,Good,0,"{'runs': '2', 'wins': '0'}",10,Syd Hosie Racing Syndicate - Ribba Hill
Wincanton,17:00,Visit Bridles Care Home Wincanton Handicap Hurdle,,1m7f,5,4yo+,0-100,"£3,565",9,Victory Shout,5,gelding,2,,Syd Hosie,Paddy Hanlon,,False,168,98,95,75,11,-09P12,Won at Taunton; the winner got away from him when second here 11 days ago,"Pretty useful on the Flat at his best, superior to stablemate Ribba Hill; ridden out to win at Taunton (2m, good) after a break and the winner got away from him (he was beaten 12l) when he was penalised here over 2m4f; can be given another chance despite another 2lb, especially back in trip.",,,60,True,7%,1m7f50y,0,"[{'trainer': 'Anthony Charlton', 'trainer_id': 15351, 'change_date': '2025-10-31'}, {'trainer': 'K R Burke', 'trainer_id': 5019, 'change_date': '2024-12-09'}]",2021-04-30,1113861,102840,"{'runs': '2', 'wins': '1'}",3350,5,False,S A S U Ecurie Des Monceaux Et Al,602045,11%,,False,0,,915311,8%,+1.75,0%,FR,5,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/915311,5109661/victory-shout,353863,"Sherborne, Dorset",12,-6.50,Hurdle,90,Shamardal,5109661,[],GB,15,Turf,2026-04-12,763453,"{'runs': '0', 'wins': '0'}",79,B,-2.50,15,GB,USA,5,2077211,Syd Hosie (2025-01-13)||Zhang Yuesheng (2024-12-09),False,G,Frankel,False,Correze,1,39321,9,-5.00,,5,False,Good,0,"{'runs': '1', 'wins': '0'}",1,Kenyon & Van Der Horst
Wincanton,17:00,Visit Bridles Care Home Wincanton Handicap Hurdle,,1m7f,5,4yo+,0-100,"£3,565",9,Postponed Legacy,5,gelding,3,,Martin Keighley,Beau Morgan,p,False,167,97,98,85,34,911216,Better than he showed last time but could now be on a challenging mark,Very progressive until a laboured performance at Taunton (good) five weeks ago when he raced freely and jumped poorly; he's better than that but could now be on a challenging mark.,,,20,True,27%,1m7f50y,1,[],2021-03-19,1050145,100870,"{'runs': '7', 'wins': '0'}",3350,5,False,Blythe Park Stud,104011,27%,,False,20,,915311,33%,+14.00,20%,GB,5,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/915311,5864566/postponed-legacy,343733,"Luckley, Gloucs",3,+7.33,Hurdle,90,Danehill Dancer,5864566,[],IRE,11,Turf,2026-04-12,836837,"{'runs': '7', 'wins': '2'}",15,CH,+7.00,15,IRE,IRE,5,729439,,False,G,Postponed,False,Zaralanta,1,15642,4,+5.00,,5,False,Good,1,"{'runs': '1', 'wins': '0'}",3,Martin Keighley Racing Partnership 20
Wincanton,17:00,Visit Bridles Care Home Wincanton Handicap Hurdle,,1m7f,5,4yo+,0-100,"£3,565",9,Ugo Bingo,7,gelding,4,,Joe Tizzard,Brendan Powell,tb,False,165,95,103,95,38,254464,A wilting fourth in this new headgear here last time and remains below his best,Has slipped to a good mark but didn't really find any improvement (based on early-season form) for this new headgear combination when a wilting fourth here last month; needs to find extra.,,,44,True,13%,1m7f50y,3,"[{'trainer': 'Anthony Charlton', 'trainer_id': 15351, 'change_date': '2025-03-22'}, {'trainer': 'Syd Hosie', 'trainer_id': 39321, 'change_date': '2024-08-26'}, {'trainer': 'Gabriel Leenders', 'trainer_id': 29370, 'change_date': '2024-01-01'}]",2019-04-17,1133318,90406,"{'runs': '7', 'wins': '0'}",3350,25,False,Pierre Lamy & Horse & Feed,525302,13%,,False,12,,915311,0%,-5.43,12%,FR,25,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/915311,5554908/ugo-bingo,186650,"Milborne Port, Dorset",30,-55.44,Hurdle,90,Baryshnikov,5554908,[],GER,206,Turf,2026-04-12,870908,"{'runs': '7', 'wins': '1'}",206,B,-30.00,15,FR,AUS,,635033,A K Hosie J P Romans W Van Der Horst (2025-03-22)||Jacques Bisson (2024-01-01),False,G,Walzertakt,False,Krasota,0,39475,27,-14.63,,,False,Good,3,"{'runs': '6', 'wins': '1'}",26,J P Romans
Wincanton,17:00,Visit Bridles Care Home Wincanton Handicap Hurdle,,1m7f,5,4yo+,0-100,"£3,565",9,Anthracite,5,gelding,5,,Neil Mulholland,Richie McLernon,p,True,148,78,85,63,19,6P08,80-1 when well behind Victory Shout last time at Taunton; now tries cheekpieces,Little worthwhile form under Flat or hurdle codes; 80-1 when well behind Victory Shout last time at Taunton; now tries cheekpieces.,,,54.84,True,13%,1m7f50y,5,"[{'trainer': 'Robert Eddery', 'trainer_id': 25052, 'change_date': '2024-04-16'}]",2021-04-27,1110202,83698,"{'runs': '2', 'wins': '0'}",3350,31,False,Natton House Thoroughbreds Ltd,660604,9%,,False,16,,915311,11%,-79.29,17%,GB,30,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/915311,5366267/anthracite,142237,"Limpley Stoke, Wilts",18,-21.89,Hurdle,90,Mount Nelson,5366267,[],IRE,47,Turf,2026-04-12,875004,"{'runs': '2', 'wins': '0'}",163,B,-6.27,15,GB,GB,,840562,Robert Eddery (2024-04-16)||Westminster Racing Syndicate (2023-11-16),False,G,Massaat,False,Mylington Light,2,20451,14,-6.22,,,False,Good,5,"{'runs': '2', 'wins': '0'}",6,The Boot Inn Partnership
Wincanton,17:00,Visit Bridles Care Home Wincanton Handicap Hurdle,,1m7f,5,4yo+,0-100,"£3,565",9,Forest Hills,5,gelding,6,,Carroll Gray,Ciaran Gethings,,False,148,78,81,48,51,707,1m2f Flat winner who has been tailed off in three runs over hurdles; handicap debut,"1m2f Flat winner who has been completely tailed off in all three runs over hurdles; at least goes handicapping off a lowly mark and drying ground would help matters, so watch the weather.",,,0,True,6%,1m7f50y,0,"[{'trainer': 'Rod Millman', 'trainer_id': 4550, 'change_date': '2025-12-26'}]",2021-05-07,1094873,92564,"{'runs': '1', 'wins': '0'}",3350,2,False,Mrs S A J Kinsella-Hurley,503875,5%,,False,0,,915311,14%,-17.50,0%,IRE,2,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/915311,5289592/forest-hills,366118,"Spaxton, Somerset",14,-22.50,Hurdle,90,Dansili,5289592,[],IRE,33,Turf,2026-04-12,695767,"{'runs': '1', 'wins': '0'}",21,B,+0.50,15,GB,GB,,1003398,Ms Sharon Kinsella (2025-12-26),False,G,Mastercraftsman,False,Kinni,2,10132,1,-2.00,,,False,Good,0,"{'runs': '1', 'wins': '0'}",2,J Reeves & S Reeves
Wincanton,17:00,Visit Bridles Care Home Wincanton Handicap Hurdle,,1m7f,5,4yo+,0-100,"£3,565",9,Prince Rhinegold,8,gelding,7,,Linda Blackford,Bryan Carver,p,False,146,76,100,93,11,002529,Second here last month but a pretty miserable run 11 days ago; can be up and down,Had Ugo Bingo behind when second over C&D last month but his run here 11 days ago was pretty miserable and he can be up and down.,,,0,True,5%,1m7f50y,0,[],2018-03-04,1054880,96526,"{'runs': '13', 'wins': '1'}",3350,3,False,Joseph And Anthony Smiddy,12460,0%,,False,0,,915311,38%,-21.00,0%,IRE,3,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/915311,4241651/prince-rhinegold,315958,"Rackenford, Devon",16,-41.80,Hurdle,90,El Conquistador,4241651,[],GER,77,Turf,2026-04-12,657490,"{'runs': '7', 'wins': '0'}",21,B,+25.85,15,GB,GB,,730843,,False,G,Getaway,False,Water Rock,6,6636,0,-3.00,,,False,Good,0,"{'runs': '7', 'wins': '0'}",4,Mrs D Robinson Mrs & Mrs Livesey-Van Dorst
Wincanton,17:00,Visit Bridles Care Home Wincanton Handicap Hurdle,,1m7f,5,4yo+,0-100,"£3,565",9,Saucats,5,gelding,8,,Joe Tickle,Ben Godfrey,t,False,143,73,101,95,19,P3P094,Behind Victory Shout at Taunton and no obvious reason why he should reverse those placings,Longstanding maiden over hurdles; it wasn't a bad run behind Victory Shout at Taunton but there's no obvious reason why he should reverse those placings.,,,50,True,8%,1m7f50y,0,"[{'trainer': 'Chris Down', 'trainer_id': 2646, 'change_date': '2025-10-03'}, {'trainer': 'David Pipe', 'trainer_id': 10157, 'change_date': '2025-04-03'}, {'trainer': 'Yannick Fouin', 'trainer_id': 13565, 'change_date': '2024-07-22'}, {'trainer': 'D Bressou', 'trainer_id': 16288, 'change_date': '2024-04-17'}]",2021-02-07,1129593,96166,"{'runs': '6', 'wins': '0'}",3350,4,False,S A R L Ecuries Babsen Courses,109077,11%,,False,0,,915311,0%,-2.50,0%,FR,4,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/915311,5758903/saucats,265971,"Stoodleigh, Devon",8,-3.50,Hurdle,90,Astarabad,5758903,"[{'date': '2025-07-01', 'type': 'Wind Surgery'}, {'date': '2024-09-17', 'type': 'Wind Surgery'}]",FR,96,Turf,2026-04-12,2571582,"{'runs': '6', 'wins': '0'}",19,B,-8.00,15,FR,USA,,1390501,D Pipe (2025-04-03)||Tom Malone (2024-07-22)||Ecurie Sagara (2024-04-17),False,G,Nirvana Du Berlais,False,Taneshka,0,29286,2,-4.00,,,False,Good,0,"{'runs': '1', 'wins': '0'}",8,Bellies Syndicate
Wincanton,17:00,Visit Bridles Care Home Wincanton Handicap Hurdle,,1m7f,5,4yo+,0-100,"£3,565",9,Little Lady Lucy,5,mare,9,,Neil Mulholland,Bradley Harris,p,False,142,72,99,56,25,5599PP,Flat winner; 0-11 over hurdles and achieved zilch in three runs after an absence,Flat winner; 0-11 over hurdles and achieved zilch in three runs after an absence.,,,54.84,True,11%,1m7f50y,5,"[{'trainer': 'Joseph Patrick OBrien', 'trainer_id': 32145, 'change_date': '2024-11-29'}]",2021-03-20,1384,100441,"{'runs': '4', 'wins': '0'}",3350,31,False,Mount Coote Stud,589092,9%,,False,16,,915311,14%,-79.29,17%,IRE,30,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/915311,5431173/little-lady-lucy,183651,"Limpley Stoke, Wilts",7,-12.50,Hurdle,90,Caradak,5431173,[],GB,37,Turf,2026-04-12,1500591,"{'runs': '2', 'wins': '0'}",163,B,-3.00,15,IRE,IRE,3,3366942,Mr B Walsh (2026-01-27)||Jimmy Dalton (2025-01-30)||Dalton & Digger (2024-11-29),False,M,Expert Eye,False,Jazzy Belle,1,20451,14,-6.22,,3,False,Good,5,"{'runs': '0', 'wins': '0'}",4,Neil Mulholland Racing Club
Wincanton,17:30,Castle Cary Mares' Open National Hunt Flat Race (Category 1 Elimination) (GBB Race),,1m7f,2,4-6yo,,"£8,169",5,Western Charm,5,mare,1,,Anthony Honeyball,Ben Godfrey,,False,160,,118,116,36,619,Free-going tendencies remain a worry but she has strong form claims at this level,Quite free when drawing clear to win on heavy ground here in January but that was even more the case when tailed off in stronger company at Sandown; needs to settle down but has major form claims at this level.,,,45.45,False,8%,1m7f50y,2,[],2021-04-13,1118722,96166,"{'runs': '0', 'wins': '0'}",3350,22,False,Clarendon Farm Ltd,88726,13%,,False,9,,917095,0%,+19.13,9%,GB,22,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/917095,8520785/western-charm,35720,"Mosterton, Dorset",8,-3.50,NH Flat,90,Double Trigger,8520785,[],GB,96,Turf,2026-04-12,875278,"{'runs': '2', 'wins': '1'}",150,B,-8.00,15,GB,IRE,,686724,,False,M,Frontiersman,False,Charmaine Wood,0,18639,20,-15.20,,,False,Good,2,"{'runs': '1', 'wins': '1'}",8,R W Huggins
Wincanton,17:30,Castle Cary Mares' Open National Hunt Flat Race (Category 1 Elimination) (GBB Race),,1m7f,2,4-6yo,,"£8,169",5,Hollie Potter,5,mare,2,,Henry Daly,Stan Sheppard,,False,156,,,,,,The well-related dam won a Listed bumper and 2m3f hurdle; kicks off in a modest race,The well-related dam won a Listed bumper and 2m3f hurdle; she's kicking off in a modest race and stable has occasional success in bumpers.,,,25,False,27%,1m7f50y,1,[],2021-04-19,1128618,92990,"{'runs': '0', 'wins': '0'}",3350,10,False,James And Jean Potter Ltd,550396,17%,,False,10,,917095,38%,-1.88,13%,GB,8,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/917095,9082147/hollie-potter,274030,"Ludlow, Shropshire",8,+1.00,NH Flat,90,Black Sam Bellamy,9082147,[],USA,22,Turf,2026-04-12,793060,"{'runs': '0', 'wins': '0'}",18,B,+7.00,15,GB,IRE,,863386,,False,M,Masterstroke,False,Hollies Pearl,3,13003,3,-4.50,,,False,Good,1,"{'runs': '0', 'wins': '0'}",6,James & Jean Potter Ltd
Wincanton,17:30,Castle Cary Mares' Open National Hunt Flat Race (Category 1 Elimination) (GBB Race),,1m7f,2,4-6yo,,"£8,169",5,Sorgean,5,mare,3,,Harry Fry,Bryan Carver,t,True,156,,,,,,"Bought for £38,000 after finishing second in a 3m Irish point on yielding ground","Bought for £38,000 after finishing second in a 3m Irish point on yielding ground; the winner is unraced for Emmet Mullins.",,,44.44,False,5%,1m7f50y,2,[],2021-02-26,1142342,96526,"{'runs': '0', 'wins': '0'}",3350,10,False,Bernard Bolt Anne Blot & Sophie Blot,700750,7%,,False,20,,917095,38%,-39.42,22%,FR,9,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/917095,7203266/sorgean,317999,"Corscombe, Dorset",16,-41.80,NH Flat,90,Vision DEtat,7203266,[],FR,77,Turf,2026-04-12,1917680,"{'runs': '0', 'wins': '0'}",57,B,+25.85,15,FR,FR,,1010783,,False,M,Beaumec De Houelle,False,Daligala,6,27170,4,+2.73,,,False,Good,2,"{'runs': '0', 'wins': '0'}",4,G Firmager
Wincanton,17:30,Castle Cary Mares' Open National Hunt Flat Race (Category 1 Elimination) (GBB Race),,1m7f,2,4-6yo,,"£8,169",5,Lady Litigator,4,filly,4,,Anthony Honeyball,Jonathan Burke,,False,152,,106,57,43,1U6,Debut winner; well held last time and looks the yard second string on jockey bookings,Newbury debut winner who was in contention when unseating next time; disappointed back at Newbury in late February and jockey bookings suggest that Western Charm is the yard's main hope.,,,45.45,False,12%,1m7f50y,2,[],2022-02-15,1140447,91759,"{'runs': '0', 'wins': '0'}",3350,22,False,Mrs Phil Browne,582554,13%,,False,9,,917095,8%,+19.13,9%,IRE,22,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/917095,8313805/lady-litigator,363861,"Mosterton, Dorset",25,-43.76,NH Flat,90,Alkaadhem,8313805,[],GB,85,Turf,2026-04-12,767000,"{'runs': '0', 'wins': '0'}",150,B,-6.50,15,IRE,GB,,8313825,,False,F,Maxios,False,Erin Brockovich,2,18639,20,-15.20,,,False,Good,2,"{'runs': '0', 'wins': '0'}",10,Fishwick Goodall McCullough & Race
Wincanton,17:30,Castle Cary Mares' Open National Hunt Flat Race (Category 1 Elimination) (GBB Race),,1m7f,2,4-6yo,,"£8,169",5,Princess Of Ballea,4,filly,5,,Daisy Hitchins,Harry Cobden,h,False,148,,98,,164,35,"Has raced freely in both races, so didn't perform badly; Cobden replaces a claimer","Third at Huntingdon and fifth at Stratford, beaten about 6l and 11l respectively; needs better, but has raced freely (hooded both times) and Harry Cobden takes over from a claimer.",,,66.67,False,31%,1m7f50y,0,[],2022-04-11,1140162,94230,"{'runs': '1', 'wins': '0'}",3350,6,False,Ms Louise A OMahony,480864,8%,,False,0,,917095,15%,+12.00,0%,IRE,5,https://www.racingpost.com/racecards/90/wincanton/2026-04-12/917095,8210156/princess-of-ballea,985,"Sherborne, Dorset",34,-15.81,NH Flat,90,Kalanisi,8210156,[],GB,160,Turf,2026-04-12,1139473,"{'runs': '1', 'wins': '0'}",24,B,-9.24,15,IRE,IRE,,2245104,,False,F,Pillar Coral,False,Kalanisi Og,5,41262,2,-5.00,,,False,Good,0,"{'runs': '0', 'wins': '0'}",49,Mike Rowe
Ffos Las,14:03,3A's Wales' Largest Motorhome Sales Mares' Novices' Limited Handicap Hurdle,,2m4f,5,4yo+,0-95,"£3,697",12,Miss Kassiopi,7,mare,1,,Richard J Bandey,Harry Bannister,,False,169,98,96,81,6,866221,Won well at Hereford on Monday; 7lb penalty but respected against unpersuasive rivals,"Back to form on last three starts (about 2m4f, variety of ground) and latest saw her get off the mark at 15th attempt, doing so by 9l from the front in a six-runner race at Hereford on Monday; carries 7lb penalty in a larger field but should have a huge shout as an in-form candidate against unpersuasive rivals.",,,70,True,6%,2m4f,1,"[{'trainer': 'Danni ONeill', 'trainer_id': 35123, 'change_date': '2025-09-27'}]",2019-03-20,1058921,92302,"{'runs': '2', 'wins': '0'}",4400,10,False,Fawley House Stud,471066,10%,,False,10,,915304,11%,-15.67,14%,GB,7,https://www.racingpost.com/racecards/1212/ffos-las/2026-04-12/915304,5447233/miss-kassiopi,224570,"Tadley, Hants",18,-24.67,Hurdle,1212,Kayf Tara,5447233,"[{'date': '2023-10-05', 'type': 'Wind Surgery'}]",IRE,35,Turf,2026-04-12,714819,"{'runs': '7', 'wins': '1'}",30,B,-9.50,20,GB,GB,,5447237,Fawley House Stud (2025-09-27),False,M,Recharge,False,Centplicity,2,28146,3,-3.50,,,False,Good To Soft,1,"{'runs': '0', 'wins': '0'}",2,Richard J Bandey
Ffos Las,14:03,3A's Wales' Largest Motorhome Sales Mares' Novices' Limited Handicap Hurdle,,2m4f,5,4yo+,0-95,"£3,697",12,Polkaface,6,mare,2,,Ben Case,Sam Twiston-Davies,t,False,166,95,87,51,28,557-43,Needs improvement on this handicap debut but it looks a weak race,"Bits of modest form in her three bumpers and three maiden hurdles, easily best from this sphere over 2m5f at Huntingdon (heavy) on penultimate start; tongue tied last two outings; needs improvement on this handicap debut but it looks a weak race.",,,57.14,True,16%,2m4f,3,[],2020-05-18,1131309,88023,"{'runs': '1', 'wins': '0'}",4400,7,False,Motabower House Stud,96075,0%,,False,43,,915304,3%,-3.00,43%,IRE,7,https://www.racingpost.com/racecards/1212/ffos-las/2026-04-12/915304,5299466/polkaface,328595,"Edgcote, Northants",33,-48.20,Hurdle,1212,Anabaa,5299466,[],FR,100,Turf,2026-04-12,861213,"{'runs': '2', 'wins': '0'}",3,B,-28.00,20,GB,USA,,648719,,False,M,Vadamos,False,Compose,1,13888,0,+14.50,,,False,Good To Soft,3,"{'runs': '0', 'wins': '0'}",16,Jopla Racing
Ffos Las,14:03,3A's Wales' Largest Motorhome Sales Mares' Novices' Limited Handicap Hurdle,,2m4f,5,4yo+,0-95,"£3,697",12,La Belle Argentee,5,mare,3,,Max Comley,David Bass,tp,True,164,93,95,64,66,4-27P5,Failed to cut any ice in two handicaps for Dan Skelton; tries tongue-tie and cheekpieces,"Showed some ability initially over hurdles but failed to cut any ice in her two handicaps (2m and near 2m4f, soft); same owners but she's now left Dan Skelton and tries tongue-tie and cheekpieces both for first time.",,,22.22,True,18%,2m4f,0,"[{'trainer': 'Dan Skelton', 'trainer_id': 16270, 'change_date': '2026-03-31'}]",2021-03-01,1137091,85932,"{'runs': '1', 'wins': '0'}",4400,9,False,S C E A De La Perrigne Et Al,90537,33%,,False,0,,915304,7%,+10.00,0%,FR,9,https://www.racingpost.com/racecards/1212/ffos-las/2026-04-12/915304,6741745/la-belle-argentee,351820,"Warminster, Wiltshire",14,-7.50,Hurdle,1212,Poliglote,6741745,[],FR,38,Turf,2026-04-12,570564,"{'runs': '1', 'wins': '0'}",3,GR,-10.50,20,FR,GB,,1249477,,False,M,Kapgarde,False,Cry For You,1,35548,1,-9.00,,,False,Good To Soft,0,"{'runs': '0', 'wins': '0'}",7,Perfect 10 Racing
